id,FPR,ROC,line
615,0.0133072953,0.9812146635,0.9866927047
616,0.0133072953,0.9812146635,0.9866927047
617,0.013390989,0.9812146635,0.986609011
618,0.0134188869,0.9812146635,0.9865811131
619,0.0135304784,0.9812146635,0.9864695216
620,0.0135862742,0.9812146635,0.9864137258
621,0.0135862742,0.9812146635,0.9864137258
622,0.0136699679,0.9812146635,0.9863300321
623,0.0137257637,0.9813970454,0.9862742363
624,0.0138373553,0.9815794273,0.9861626447
625,0.013921049,0.9815794273,0.986078951
626,0.0140326405,0.9815794273,0.9859673595
627,0.0141442321,0.9815794273,0.9858557679
628,0.01417213,0.9815794273,0.98582787
629,0.0142279258,0.9817618092,0.9857720742
630,0.0142837216,0.9817618092,0.9857162784
631,0.0143395174,0.9819441911,0.9856604826
632,0.0143953132,0.9819441911,0.9856046868
633,0.0144790068,0.9819441911,0.9855209932
634,0.0145348026,0.9819441911,0.9854651974
635,0.0145905984,0.9819441911,0.9854094016
636,0.0146463942,0.9819441911,0.9853536058
637,0.0148695773,0.9819441911,0.9851304227
638,0.014953271,0.982126573,0.985046729
639,0.0150369647,0.982126573,0.9849630353
640,0.0150927605,0.982126573,0.9849072395
641,0.0151764542,0.982126573,0.9848235458
642,0.0152880458,0.982308955,0.9847119542
643,0.0153438415,0.982308955,0.9846561585
644,0.0153717394,0.982308955,0.9846282606
645,0.0153996373,0.9824913369,0.9846003627
646,0.0154554331,0.9824913369,0.9845445669
647,0.0155112289,0.9824913369,0.9844887711
648,0.0155670247,0.9824913369,0.9844329753
649,0.0156228205,0.9824913369,0.9843771795
650,0.0157065142,0.9826737188,0.9842934858
651,0.0157902078,0.9828561007,0.9842097922
652,0.0158739015,0.9830384826,0.9841260985
653,0.0159575952,0.9830384826,0.9840424048
654,0.0159575952,0.9830384826,0.9840424048
655,0.0160412889,0.9830384826,0.9839587111
656,0.0161807784,0.9830384826,0.9838192216
657,0.0162365741,0.9830384826,0.9837634259
658,0.0163760636,0.9830384826,0.9836239364
659,0.0164597573,0.9830384826,0.9835402427
660,0.0165992468,0.9830384826,0.9834007532
661,0.016794532,0.9830384826,0.983205468
662,0.0168782257,0.9832208645,0.9831217743
663,0.0170177152,0.9832208645,0.9829822848
664,0.0171014088,0.9832208645,0.9828985912
665,0.0171572046,0.9832208645,0.9828427954
666,0.0172130004,0.9832208645,0.9827869996
667,0.0174640815,0.9832208645,0.9825359185
668,0.0176314688,0.9832208645,0.9823685312
669,0.0177151625,0.9832208645,0.9822848375
670,0.0177988562,0.9832208645,0.9822011438
671,0.0180220393,0.9832208645,0.9819779607
672,0.0180220393,0.9834032464,0.9819779607
673,0.0180220393,0.9834032464,0.9819779607
674,0.018105733,0.9835856283,0.981894267
675,0.0182173246,0.9837680102,0.9817826754
676,0.0183010183,0.9839503921,0.9816989817
677,0.0184405077,0.984132774,0.9815594923
678,0.0185242014,0.984132774,0.9814757986
679,0.0185242014,0.984132774,0.9814757986
680,0.0186636909,0.984132774,0.9813363091
681,0.0187194867,0.984132774,0.9812805133
682,0.0188310783,0.984132774,0.9811689217
683,0.0188589761,0.984132774,0.9811410239
684,0.0189426698,0.984132774,0.9810573302
685,0.0189984656,0.984132774,0.9810015344
686,0.0191379551,0.984132774,0.9808620449
687,0.0192495467,0.984132774,0.9807504533
688,0.0192774446,0.984132774,0.9807225554
689,0.019416934,0.9843151559,0.980583066
690,0.0195285256,0.9843151559,0.9804714744
691,0.0196401172,0.9843151559,0.9803598828
692,0.0197238109,0.9846799198,0.9802761891
693,0.0198354024,0.9846799198,0.9801645976
694,0.0199190961,0.9846799198,0.9800809039
695,0.0199748919,0.9846799198,0.9800251081
696,0.0201422793,0.9846799198,0.9798577207
697,0.020198075,0.9846799198,0.979801925
698,0.0203933603,0.9846799198,0.9796066397
699,0.0205328498,0.9846799198,0.9794671502
700,0.0205607477,0.9846799198,0.9794392523
701,0.020728135,0.9846799198,0.979271865
702,0.0208397266,0.9850446836,0.9791602734
703,0.0209513182,0.9852270655,0.9790486818
704,0.0210350119,0.9852270655,0.9789649881
705,0.0211745013,0.9855918293,0.9788254987
706,0.021258195,0.9855918293,0.978741805
707,0.0212860929,0.9857742112,0.9787139071
708,0.0213697866,0.9857742112,0.9786302134
709,0.021509276,0.9859565931,0.978490724
710,0.0215371739,0.9859565931,0.9784628261
711,0.0216766634,0.9859565931,0.9783233366
712,0.0216766634,0.9859565931,0.9783233366
713,0.0217324592,0.9859565931,0.9782675408
714,0.0219277445,0.986138975,0.9780722555
715,0.0221788255,0.986138975,0.9778211745
716,0.0223741108,0.9863213569,0.9776258892
717,0.0225136002,0.9863213569,0.9774863998
718,0.0226809876,0.9865037388,0.9773190124
719,0.0227925792,0.9866861207,0.9772074208
720,0.0229599665,0.9868685026,0.9770400335
721,0.0231552518,0.9870508846,0.9768447482
722,0.023350537,0.9872332665,0.976649463
723,0.0234621286,0.9874156484,0.9765378714
724,0.023629516,0.9874156484,0.976370484
725,0.0237969033,0.9874156484,0.9762030967
726,0.0239921886,0.9874156484,0.9760078114
727,0.0241037802,0.9874156484,0.9758962198
728,0.024159576,0.9874156484,0.975840424
729,0.0243548612,0.9874156484,0.9756451388
730,0.0244385549,0.9874156484,0.9755614451
731,0.0245780444,0.9875980303,0.9754219556
732,0.0247175338,0.9875980303,0.9752824662
733,0.0248570233,0.9877804122,0.9751429767
734,0.0249686149,0.9879627941,0.9750313851
735,0.0251360022,0.9883275579,0.9748639978
736,0.0251360022,0.9888747036,0.9748639978
737,0.025191798,0.9888747036,0.974808202
738,0.0252754917,0.9888747036,0.9747245083
739,0.0253591854,0.9888747036,0.9746408146
740,0.0255544706,0.9888747036,0.9744455294
741,0.0256939601,0.9890570855,0.9743060399
742,0.0257776538,0.9890570855,0.9742223462
743,0.0258613475,0.9894218494,0.9741386525
744,0.025972939,0.9894218494,0.974027061
745,0.0261403264,0.9894218494,0.9738596736
746,0.0262240201,0.9894218494,0.9737759799
747,0.0263635096,0.9894218494,0.9736364904
748,0.0264472032,0.9896042313,0.9735527968
749,0.0265308969,0.9896042313,0.9734691031
750,0.0267261822,0.9899689951,0.9732738178
751,0.0269493653,0.9899689951,0.9730506347
752,0.0271446506,0.9899689951,0.9728553494
753,0.0273399358,0.990151377,0.9726600642
754,0.0273957316,0.990151377,0.9726042684
755,0.0275352211,0.990151377,0.9724647789
756,0.027563119,0.9903337589,0.972436881
757,0.0278420979,0.9903337589,0.9721579021
758,0.0280094853,0.9903337589,0.9719905147
759,0.0282047705,0.9903337589,0.9717952295
760,0.0282884642,0.9903337589,0.9717115358
761,0.02834426,0.9903337589,0.97165574
762,0.0284279537,0.9903337589,0.9715720463
763,0.0284837495,0.9903337589,0.9715162505
764,0.0285395453,0.9903337589,0.9714604547
765,0.0287069326,0.9903337589,0.9712930674
766,0.0288185242,0.9903337589,0.9711814758
767,0.0289580137,0.9903337589,0.9710419863
768,0.0290696052,0.9905161408,0.9709303948
769,0.0292369926,0.9905161408,0.9707630074
770,0.0294880737,0.9905161408,0.9705119263
771,0.029655461,0.9905161408,0.970344539
772,0.0297391547,0.9906985227,0.9702608453
773,0.0298228484,0.9908809046,0.9701771516
774,0.0299065421,0.9910632865,0.9700934579
775,0.0300181336,0.9912456684,0.9699818664
776,0.0302134189,0.9912456684,0.9697865811
777,0.0302971126,0.9912456684,0.9697028874
778,0.0304087041,0.9912456684,0.9695912959
779,0.0306318873,0.9912456684,0.9693681127
780,0.0308829683,0.9914280503,0.9691170317
781,0.0310782536,0.9914280503,0.9689217464
782,0.0313572325,0.9914280503,0.9686427675
783,0.0314688241,0.9914280503,0.9685311759
784,0.031496722,0.9914280503,0.968503278
785,0.0316362115,0.9914280503,0.9683637885
786,0.0317199051,0.9916104322,0.9682800949
787,0.0318035988,0.9916104322,0.9681964012
788,0.0319151904,0.9916104322,0.9680848096
789,0.032026782,0.9916104322,0.967973218
790,0.0321662714,0.9916104322,0.9678337286
791,0.0323336588,0.9917928142,0.9676663412
792,0.0325010462,0.9917928142,0.9674989538
793,0.0326684335,0.9917928142,0.9673315665
794,0.0327521272,0.9917928142,0.9672478728
795,0.0329474125,0.9917928142,0.9670525875
796,0.0330032083,0.9917928142,0.9669967917
797,0.0330311062,0.9917928142,0.9669688938
798,0.0332263914,0.9917928142,0.9667736086
799,0.0333937788,0.9917928142,0.9666062212
800,0.0334774725,0.9917928142,0.9665225275
801,0.0337285535,0.9917928142,0.9662714465
802,0.0338959409,0.9917928142,0.9661040591
803,0.034119124,0.9917928142,0.965880876
804,0.0343144093,0.9917928142,0.9656855907
805,0.0344260008,0.9917928142,0.9655739992
806,0.0345654903,0.9919751961,0.9654345097
807,0.034649184,0.9919751961,0.965350816
808,0.0349281629,0.992157578,0.9650718371
809,0.0350955503,0.992157578,0.9649044497
810,0.0351234482,0.992157578,0.9648765518
811,0.0352629376,0.992157578,0.9647370624
812,0.035430325,0.9923399599,0.964569675
813,0.0354861208,0.9923399599,0.9645138792
814,0.0357093039,0.9923399599,0.9642906961
815,0.0357929976,0.9923399599,0.9642070024
816,0.0360719766,0.9923399599,0.9639280234
817,0.0362672618,0.9923399599,0.9637327382
818,0.0363788534,0.9923399599,0.9636211466
819,0.036490445,0.9923399599,0.963509555
820,0.0366578323,0.9925223418,0.9633421677
821,0.0368252197,0.9925223418,0.9631747803
822,0.0369089134,0.9925223418,0.9630910866
823,0.0369926071,0.9925223418,0.9630073929
824,0.0371041986,0.9925223418,0.9628958014
825,0.037271586,0.9925223418,0.962728414
826,0.0373831776,0.9925223418,0.9626168224
827,0.0375505649,0.9925223418,0.9624494351
828,0.0377737481,0.9925223418,0.9622262519
829,0.0379411354,0.9925223418,0.9620588646
830,0.0381085228,0.9925223418,0.9618914772
831,0.0382480123,0.9925223418,0.9617519877
832,0.038331706,0.9925223418,0.961668294
833,0.0384990933,0.9925223418,0.9615009067
834,0.0386943786,0.9925223418,0.9613056214
835,0.0388617659,0.9925223418,0.9611382341
836,0.0390570512,0.9927047237,0.9609429488
837,0.0392244386,0.9927047237,0.9607755614
838,0.0393918259,0.9927047237,0.9606081741
839,0.0395871112,0.9928871056,0.9604128888
840,0.0396987027,0.9930694875,0.9603012973
841,0.0398660901,0.9930694875,0.9601339099
842,0.0400892733,0.9930694875,0.9599107267
843,0.0403682522,0.9930694875,0.9596317478
844,0.0404519459,0.9930694875,0.9595480541
845,0.040675129,0.9930694875,0.959324871
846,0.0408425164,0.9930694875,0.9591574836
847,0.0410378016,0.9930694875,0.9589621984
848,0.0411214953,0.9930694875,0.9588785047
849,0.0413446785,0.9930694875,0.9586553215
850,0.0415399637,0.9930694875,0.9584600363
851,0.0415957595,0.9930694875,0.9584042405
852,0.041735249,0.9930694875,0.958264751
853,0.0419305342,0.9930694875,0.9580694658
854,0.0421537174,0.9930694875,0.9578462826
855,0.0423211048,0.9930694875,0.9576788952
856,0.0423769005,0.9930694875,0.9576230995
857,0.0424326963,0.9930694875,0.9575673037
858,0.0425721858,0.9932518694,0.9574278142
859,0.0426837774,0.9932518694,0.9573162226
860,0.0428232668,0.9932518694,0.9571767332
861,0.0430185521,0.9934342513,0.9569814479
862,0.0432138374,0.9934342513,0.9567861626
863,0.043297531,0.9934342513,0.956702469
864,0.04357651,0.9936166332,0.95642349
865,0.0436881015,0.9936166332,0.9563118985
866,0.0440228763,0.9936166332,0.9559771237
867,0.0441344678,0.9937990151,0.9558655322
868,0.0443018552,0.9937990151,0.9556981448
869,0.0444413447,0.9937990151,0.9555586553
870,0.0444971405,0.994163779,0.9555028595
871,0.0446366299,0.994163779,0.9553633701
872,0.0447482215,0.994163779,0.9552517785
873,0.0448319152,0.994163779,0.9551680848
874,0.0449435068,0.994163779,0.9550564932
875,0.0451666899,0.994163779,0.9548333101
876,0.0453340773,0.9943461609,0.9546659227
877,0.0455572604,0.9943461609,0.9544427396
878,0.0457525457,0.9943461609,0.9542474543
879,0.0458920352,0.9945285428,0.9541079648
880,0.0460315246,0.9945285428,0.9539684754
881,0.0462268099,0.9945285428,0.9537731901
882,0.0464220951,0.9945285428,0.9535779049
883,0.0465894825,0.9945285428,0.9534105175
884,0.0468126656,0.9945285428,0.9531873344
885,0.0471195425,0.9945285428,0.9528804575
886,0.0473148277,0.9945285428,0.9526851723
887,0.0474822151,0.9945285428,0.9525177849
888,0.0476775003,0.9945285428,0.9523224997
889,0.0478727856,0.9945285428,0.9521272144
890,0.0480959688,0.9945285428,0.9519040312
891,0.0482633561,0.9945285428,0.9517366439
892,0.0485423351,0.9945285428,0.9514576649
893,0.0486260287,0.9945285428,0.9513739713
894,0.0487376203,0.9945285428,0.9512623797
895,0.0489329056,0.9945285428,0.9510670944
896,0.049072395,0.9945285428,0.950927605
897,0.0491560887,0.9945285428,0.9508439113
898,0.049351374,0.9945285428,0.950648626
899,0.0495745571,0.9945285428,0.9504254429
900,0.049881434,0.9947109247,0.950118566
901,0.0500209234,0.9947109247,0.9499790766
902,0.0501604129,0.9947109247,0.9498395871
903,0.0504393918,0.9947109247,0.9495606082
904,0.0505788813,0.9948933066,0.9494211187
905,0.0507741666,0.9948933066,0.9492258334
906,0.0509415539,0.9948933066,0.9490584461
907,0.0511368392,0.9948933066,0.9488631608
908,0.051443716,0.9948933066,0.948556284
909,0.0516111034,0.9948933066,0.9483888966
910,0.0517226949,0.9948933066,0.9482773051
911,0.0518621844,0.9948933066,0.9481378156
912,0.0520295718,0.9948933066,0.9479704282
913,0.0521969591,0.9948933066,0.9478030409
914,0.0523922444,0.9948933066,0.9476077556
915,0.0526433254,0.9948933066,0.9473566746
916,0.0528107128,0.9948933066,0.9471892872
917,0.0530896917,0.9952580704,0.9469103083
918,0.0532012833,0.9952580704,0.9467987167
919,0.0534244665,0.9952580704,0.9465755335
920,0.0535081601,0.9954404523,0.9464918399
921,0.0535639559,0.9954404523,0.9464360441
922,0.053815037,0.9954404523,0.946184963
923,0.0540103222,0.9954404523,0.9459896778
924,0.0542893012,0.9954404523,0.9457106988
925,0.0544845864,0.9954404523,0.9455154136
926,0.054847259,0.9954404523,0.945152741
927,0.0550425443,0.9956228342,0.9449574557
928,0.0551820338,0.9956228342,0.9448179662
929,0.055377319,0.9956228342,0.944622681
930,0.0555726043,0.9956228342,0.9444273957
931,0.0557957874,0.9956228342,0.9442042126
932,0.0559352769,0.9956228342,0.9440647231
933,0.05615846,0.9956228342,0.94384154
934,0.056437439,0.9956228342,0.943562561
935,0.0566048263,0.9956228342,0.9433951737
936,0.0568280095,0.9956228342,0.9431719905
937,0.0570790905,0.9956228342,0.9429209095
938,0.0573301716,0.9958052161,0.9426698284
939,0.0575254568,0.9958052161,0.9424745432
940,0.05774864,0.995987598,0.94225136
941,0.0579718231,0.995987598,0.9420281769
942,0.0581113126,0.9961699799,0.9418886874
943,0.0582787,0.9961699799,0.9417213
944,0.0585018831,0.9961699799,0.9414981169
945,0.0588087599,0.9961699799,0.9411912401
946,0.059059841,0.9961699799,0.940940159
947,0.0591714326,0.9963523618,0.9408285674
948,0.059310922,0.9963523618,0.940689078
949,0.059589901,0.9963523618,0.940410099
950,0.0598130841,0.9963523618,0.9401869159
951,0.060092063,0.9963523618,0.939907937
952,0.060371042,0.9963523618,0.939628958
953,0.0605663272,0.9963523618,0.9394336728
954,0.0607616125,0.9963523618,0.9392383875
955,0.0610405914,0.9963523618,0.9389594086
956,0.0612916725,0.9963523618,0.9387083275
957,0.0615706514,0.9963523618,0.9384293486
958,0.0618496304,0.9963523618,0.9381503696
959,0.0619612219,0.9963523618,0.9380387781
960,0.0621565072,0.9963523618,0.9378434928
961,0.0624354861,0.9963523618,0.9375645139
962,0.0626586693,0.9965347438,0.9373413307
963,0.0628260566,0.9965347438,0.9371739434
964,0.0630771377,0.9965347438,0.9369228623
965,0.0633282187,0.9965347438,0.9366717813
966,0.0638303808,0.9965347438,0.9361696192
967,0.0640814618,0.9965347438,0.9359185382
968,0.0643604408,0.9965347438,0.9356395592
969,0.0646394197,0.9965347438,0.9353605803
970,0.0647510113,0.9965347438,0.9352489887
971,0.0649462966,0.9965347438,0.9350537034
972,0.0651415818,0.9965347438,0.9348584182
973,0.0652810713,0.9965347438,0.9347189287
974,0.0655042544,0.9965347438,0.9344957456
975,0.0657553355,0.9965347438,0.9342446645
976,0.0659785186,0.9967171257,0.9340214814
977,0.0663690891,0.9967171257,0.9336309109
978,0.0668433533,0.9967171257,0.9331566467
979,0.0670665365,0.9967171257,0.9329334635
980,0.0672897196,0.9967171257,0.9327102804
981,0.0674013112,0.9967171257,0.9325986888
982,0.0676244944,0.9968995076,0.9323755056
983,0.0677639838,0.9968995076,0.9322360162
984,0.0680150649,0.9968995076,0.9319849351
985,0.0682940438,0.9968995076,0.9317059562
986,0.0684614312,0.9968995076,0.9315385688
987,0.0688520017,0.9968995076,0.9311479983
988,0.0691867764,0.9968995076,0.9308132236
989,0.0694378574,0.9968995076,0.9305621426
990,0.0696889385,0.9968995076,0.9303110615
991,0.0699958153,0.9968995076,0.9300041847
992,0.0702189985,0.9968995076,0.9297810015
993,0.0703863858,0.9968995076,0.9296136142
994,0.0706653648,0.9968995076,0.9293346352
995,0.0709722416,0.9968995076,0.9290277584
996,0.0713628121,0.9968995076,0.9286371879
997,0.0715301995,0.9968995076,0.9284698005
998,0.0718091784,0.9968995076,0.9281908216
999,0.07192077,0.9968995076,0.92807923
1000,0.0721160552,0.9968995076,0.9278839448
1001,0.0723671363,0.9968995076,0.9276328637
1002,0.0727298089,0.9968995076,0.9272701911
1003,0.072952992,0.9968995076,0.927047008
1004,0.0731761752,0.9968995076,0.9268238248
1005,0.0733993583,0.9968995076,0.9266006417
1006,0.0735109499,0.9968995076,0.9264890501
1007,0.0738736225,0.9968995076,0.9261263775
1008,0.0741247036,0.9968995076,0.9258752964
1009,0.0744315804,0.9968995076,0.9255684196
1010,0.0746268657,0.9968995076,0.9253731343
1011,0.0749895383,0.9968995076,0.9250104617
1012,0.0752685172,0.9968995076,0.9247314828
1013,0.0755474962,0.9968995076,0.9244525038
1014,0.0757706793,0.9968995076,0.9242293207
1015,0.0760775561,0.9968995076,0.9239224439
1016,0.0764402288,0.9970818895,0.9235597712
1017,0.0766076161,0.9970818895,0.9233923839
1018,0.0767750035,0.9970818895,0.9232249965
1019,0.0769981866,0.9970818895,0.9230018134
1020,0.0772492677,0.9970818895,0.9227507323
1021,0.0775840424,0.9970818895,0.9224159576
1022,0.0777235319,0.9970818895,0.9222764681
1023,0.0779188171,0.9974466533,0.9220811829
1024,0.0780862045,0.9974466533,0.9219137955
1025,0.0783930813,0.9974466533,0.9216069187
1026,0.0785883666,0.9974466533,0.9214116334
1027,0.0787557539,0.9974466533,0.9212442461
1028,0.079006835,0.9974466533,0.920993165
1029,0.0791463245,0.9974466533,0.9208536755
1030,0.0793695076,0.9974466533,0.9206304924
1031,0.0798437718,0.9974466533,0.9201562282
1032,0.0800390571,0.9974466533,0.9199609429
1033,0.0801785465,0.9974466533,0.9198214535
1034,0.0804017297,0.9974466533,0.9195982703
1035,0.0807086065,0.9974466533,0.9192913935
1036,0.080848096,0.9974466533,0.919151904
1037,0.0812107686,0.9976290352,0.9187892314
1038,0.0815734412,0.9976290352,0.9184265588
1039,0.0818245222,0.9976290352,0.9181754778
1040,0.0820756033,0.9976290352,0.9179243967
1041,0.0823545822,0.9976290352,0.9176454178
1042,0.0826056633,0.9976290352,0.9173943367
1043,0.0828567443,0.9976290352,0.9171432557
1044,0.0831078254,0.9978114171,0.9168921746
1045,0.0833868043,0.997993799,0.9166131957
1046,0.0836378853,0.997993799,0.9163621147
1047,0.0840284559,0.997993799,0.9159715441
1048,0.0844748222,0.997993799,0.9155251778
1049,0.0848932906,0.997993799,0.9151067094
1050,0.0851164737,0.997993799,0.9148835263
1051,0.0853954526,0.997993799,0.9146045474
1052,0.0855907379,0.997993799,0.9144092621
1053,0.0858697168,0.997993799,0.9141302832
1054,0.0861486958,0.997993799,0.9138513042
1055,0.0863718789,0.997993799,0.9136281211
1056,0.0865392663,0.997993799,0.9134607337
1057,0.0867624494,0.997993799,0.9132375506
1058,0.0869577347,0.997993799,0.9130422653
1059,0.0872646115,0.997993799,0.9127353885
1060,0.0875714884,0.9981761809,0.9124285116
1061,0.0877388757,0.9981761809,0.9122611243
1062,0.0879620589,0.9981761809,0.9120379411
1063,0.0881573441,0.9981761809,0.9118426559
1064,0.0884363231,0.9981761809,0.9115636769
1065,0.0886595062,0.9981761809,0.9113404938
1066,0.0888547915,0.9981761809,0.9111452085
1067,0.0890779746,0.9981761809,0.9109220254
1068,0.0892732599,0.9981761809,0.9107267401
1069,0.0895801367,0.9981761809,0.9104198633
1070,0.0898312177,0.9981761809,0.9101687823
1071,0.0899428093,0.9981761809,0.9100571907
1072,0.0902496861,0.9981761809,0.9097503139
1073,0.0905286651,0.9981761809,0.9094713349
1074,0.0907518482,0.9981761809,0.9092481518
1075,0.0911145209,0.9981761809,0.9088854791
1076,0.0913656019,0.9981761809,0.9086343981
1077,0.0915329893,0.9981761809,0.9084670107
1078,0.0918956619,0.9981761809,0.9081043381
1079,0.092118845,0.9981761809,0.907881155
1080,0.092397824,0.9981761809,0.907602176
1081,0.092648905,0.9981761809,0.907351095
1082,0.0928999861,0.9981761809,0.9071000139
1083,0.0932905566,0.9981761809,0.9067094434
1084,0.0936532292,0.9981761809,0.9063467708
1085,0.0939043102,0.9981761809,0.9060956898
1086,0.0941832892,0.9981761809,0.9058167108
1087,0.0944343702,0.9981761809,0.9055656298
1088,0.0946575534,0.9981761809,0.9053424466
1089,0.0949644302,0.9981761809,0.9050355698
1090,0.0951876133,0.9981761809,0.9048123867
1091,0.0953828986,0.9981761809,0.9046171014
1092,0.0955781838,0.9981761809,0.9044218162
1093,0.0959687544,0.9981761809,0.9040312456
1094,0.096331427,0.9981761809,0.903668573
1095,0.0965267122,0.9981761809,0.9034732878
1096,0.0968056912,0.9983585628,0.9031943088
1097,0.0970846701,0.9983585628,0.9029153299
1098,0.0974194448,0.9983585628,0.9025805552
1099,0.0976984238,0.9983585628,0.9023015762
1100,0.0979216069,0.9983585628,0.9020783931
1101,0.0981168922,0.9983585628,0.9018831078
1102,0.0985353606,0.9983585628,0.9014646394
1103,0.0989259311,0.9983585628,0.9010740689
1104,0.0991770121,0.9983585628,0.9008229879
1105,0.099483889,0.9983585628,0.900516111
1106,0.0998465616,0.9983585628,0.9001534384
1107,0.0999581532,0.9983585628,0.9000418468
1108,0.1003487237,0.9983585628,0.8996512763
1109,0.1006834984,0.9985409447,0.8993165016
1110,0.101046171,0.9985409447,0.898953829
1111,0.1012972521,0.9985409447,0.8987027479
1112,0.1015483331,0.9985409447,0.8984516669
1113,0.1018552099,0.9985409447,0.8981447901
1114,0.1021899847,0.9985409447,0.8978100153
1115,0.1024689636,0.9985409447,0.8975310364
1116,0.1027479425,0.9985409447,0.8972520575
1117,0.1029990236,0.9985409447,0.8970009764
1118,0.1033337983,0.9985409447,0.8966662017
1119,0.1035011857,0.9985409447,0.8964988143
1120,0.1036964709,0.9985409447,0.8963035291
1121,0.1038638583,0.9985409447,0.8961361417
1122,0.1040033477,0.9985409447,0.8959966523
1123,0.1042265309,0.9985409447,0.8957734691
1124,0.104449714,0.9985409447,0.895550286
1125,0.1048123867,0.9985409447,0.8951876133
1126,0.1051192635,0.9987233266,0.8948807365
1127,0.1052866509,0.9987233266,0.8947133491
1128,0.1055935277,0.9989057086,0.8944064723
1129,0.106039894,0.9989057086,0.893960106
1130,0.1063467708,0.9989057086,0.8936532292
1131,0.1065978519,0.9989057086,0.8934021481
1132,0.1070163203,0.9989057086,0.8929836797
1133,0.1072952992,0.9989057086,0.8927047008
1134,0.1074905845,0.9989057086,0.8925094155
1135,0.1076579718,0.9989057086,0.8923420282
1136,0.1079369508,0.9989057086,0.8920630492
1137,0.108132236,0.9989057086,0.891867764
1138,0.1084670107,0.9989057086,0.8915329893
1139,0.1088296834,0.9989057086,0.8911703166
1140,0.109192356,0.9989057086,0.890807644
1141,0.1095550286,0.9990880905,0.8904449714
